time,OBV
2008-04-10 21:00:00+00:00,246146
2008-04-12 21:00:00+00:00,245548
2008-04-13 21:00:00+00:00,284196
2008-04-14 21:00:00+00:00,242564
2008-04-15 21:00:00+00:00,282893
2008-04-16 21:00:00+00:00,325259
2008-04-17 21:00:00+00:00,361904
2008-04-19 21:00:00+00:00,361647
2008-04-20 21:00:00+00:00,325351
2008-04-21 21:00:00+00:00,365866
2008-04-22 21:00:00+00:00,329844
2008-04-23 21:00:00+00:00,286952
2008-04-24 21:00:00+00:00,330158
2008-04-26 21:00:00+00:00,329893
2008-04-27 21:00:00+00:00,363838
2008-04-28 21:00:00+00:00,329373
2008-04-29 21:00:00+00:00,366472
2008-04-30 21:00:00+00:00,339430
2008-05-01 21:00:00+00:00,301310
2008-05-03 21:00:00+00:00,301555
2008-05-04 21:00:00+00:00,281921
2008-05-05 21:00:00+00:00,314303
2008-05-06 21:00:00+00:00,278471
2008-05-07 21:00:00+00:00,318412
2008-05-08 21:00:00+00:00,285708
2008-05-10 21:00:00+00:00,285371
2008-05-11 21:00:00+00:00,319547
2008-05-12 21:00:00+00:00,281960
2008-05-13 21:00:00+00:00,316740
2008-05-14 21:00:00+00:00,351585
2008-05-15 21:00:00+00:00,383484
2008-05-16 21:00:00+00:00,383483
2008-05-17 21:00:00+00:00,383182
2008-05-18 21:00:00+00:00,352542
2008-05-19 21:00:00+00:00,390430
2008-05-20 21:00:00+00:00,424439
2008-05-21 21:00:00+00:00,460859
2008-05-22 21:00:00+00:00,433542
2008-05-24 21:00:00+00:00,433623
2008-05-25 21:00:00+00:00,445894
2008-05-26 21:00:00+00:00,415986
2008-05-27 21:00:00+00:00,448245
2008-05-28 21:00:00+00:00,412913
2008-05-29 21:00:00+00:00,446498
2008-05-31 21:00:00+00:00,445525
2008-06-01 21:00:00+00:00,409061
2008-06-02 21:00:00+00:00,372241
2008-06-03 21:00:00+00:00,338425
2008-06-04 21:00:00+00:00,376757
2008-06-05 21:00:00+00:00,412505
2008-06-06 21:00:00+00:00,412507
2008-06-07 21:00:00+00:00,412022
