time,MACD
2007-05-10 21:00:00+00:00,0.0008189083157461585
2007-05-12 21:00:00+00:00,0.0001890124359009704
2007-05-13 21:00:00+00:00,-0.0005683021415947564
2007-05-14 21:00:00+00:00,-0.000633453994144384
2007-05-15 21:00:00+00:00,-0.0013928355994847763
2007-05-16 21:00:00+00:00,-0.002153002548404226
2007-05-17 21:00:00+00:00,-0.002724039302703929
2007-05-19 21:00:00+00:00,-0.003124435172281448
2007-05-20 21:00:00+00:00,-0.0036713614499015446
2007-05-21 21:00:00+00:00,-0.0038195075483229424
2007-05-22 21:00:00+00:00,-0.0029204253456807105
2007-05-23 21:00:00+00:00,-0.0023382905675912724
2007-05-24 21:00:00+00:00,-0.0019425064472353704
2007-05-26 21:00:00+00:00,-0.0015680031455636012
2007-05-27 21:00:00+00:00,-0.0013005945400308416
2007-05-28 21:00:00+00:00,-0.0012709086577469275
2007-05-29 21:00:00+00:00,-0.0016583523835045355
2007-05-30 21:00:00+00:00,-0.0016414680958960481
2007-05-31 21:00:00+00:00,-0.00137819444496734
2007-06-01 21:00:00+00:00,-0.0011562199954366914
2007-06-02 21:00:00+00:00,-0.0010090181333208825
2007-06-03 21:00:00+00:00,-0.00013871447344859789
2007-06-04 21:00:00+00:00,0.0007162381315617417
2007-06-05 21:00:00+00:00,0.0013101042678911323
2007-06-06 21:00:00+00:00,0.0006013657220762525
2007-06-07 21:00:00+00:00,-0.0006037298989702844
2007-06-09 21:00:00+00:00,-0.0015274517684629174
2007-06-10 21:00:00+00:00,-0.0023239010762594603
2007-06-11 21:00:00+00:00,-0.002508197245316479
2007-06-12 21:00:00+00:00,-0.0027165409989047262
2007-06-13 21:00:00+00:00,-0.003152747176230042
2007-06-14 21:00:00+00:00,-0.0029145298259722896
2007-06-15 21:00:00+00:00,-0.0026946782857306673
2007-06-16 21:00:00+00:00,-0.0024917213435387
2007-06-17 21:00:00+00:00,-0.0017299548350573346
2007-06-18 21:00:00+00:00,-0.0006818476864174361
2007-06-19 21:00:00+00:00,0.0004877160076612874
2007-06-20 21:00:00+00:00,0.0013673717109119465
2007-06-21 21:00:00+00:00,0.002574653282280126
2007-06-23 21:00:00+00:00,0.003443325131275099
2007-06-24 21:00:00+00:00,0.004008884840529747
2007-06-25 21:00:00+00:00,0.004503623816834557
2007-06-26 21:00:00+00:00,0.0048710275866821195
2007-06-27 21:00:00+00:00,0.00537938065323873
2007-06-28 21:00:00+00:00,0.00617504894580323
2007-06-29 21:00:00+00:00,0.006736042064526604
2007-06-30 21:00:00+00:00,0.0071187455955543655
2007-07-01 21:00:00+00:00,0.007979624480598746
2007-07-02 21:00:00+00:00,0.008479405664259199
2007-07-03 21:00:00+00:00,0.008815822196593937
2007-07-04 21:00:00+00:00,0.008594429768120193
2007-07-05 21:00:00+00:00,0.008260809719964124
2007-07-07 21:00:00+00:00,0.007993035497392498
2007-07-08 21:00:00+00:00,0.007956197738996806
2007-07-09 21:00:00+00:00,0.008852963623570353
2007-07-10 21:00:00+00:00,0.00980965525822386
2007-07-11 21:00:00+00:00,0.010285471721177775
2007-07-12 21:00:00+00:00,0.010852160155444324
2007-07-14 21:00:00+00:00,0.011109455536645552
2007-07-15 21:00:00+00:00,0.011393439604120204
2007-07-16 21:00:00+00:00,0.012327689917907225
2007-07-17 21:00:00+00:00,0.013405775606282422
2007-07-18 21:00:00+00:00,0.01378096210735924
2007-07-19 21:00:00+00:00,0.014506581592734769
2007-07-21 21:00:00+00:00,0.014907376556003271
2007-07-22 21:00:00+00:00,0.015305180284421738
2007-07-23 21:00:00+00:00,0.01570328656412956
2007-07-24 21:00:00+00:00,0.015126266850919112
2007-07-25 21:00:00+00:00,0.014123687111498917
2007-07-26 21:00:00+00:00,0.011201282049428496
2007-07-28 21:00:00+00:00,0.008713001364907047
2007-07-29 21:00:00+00:00,0.006775881154926999
2007-07-30 21:00:00+00:00,0.005699494880385014
2007-07-31 21:00:00+00:00,0.0048925313333176845
2007-08-01 21:00:00+00:00,0.004591434180107434
2007-08-02 21:00:00+00:00,0.00458001693266219
2007-08-03 21:00:00+00:00,0.004511698383437235
2007-08-04 21:00:00+00:00,0.004326985008591855
2007-08-05 21:00:00+00:00,0.00346446615355811
2007-08-06 21:00:00+00:00,0.0019459175787761573
2007-08-07 21:00:00+00:00,0.0019983833098868864
2007-08-08 21:00:00+00:00,0.0009182538022396436
2007-08-09 21:00:00+00:00,4.717508482654509e-05
2007-08-10 21:00:00+00:00,-0.0006358316035717237
2007-08-11 21:00:00+00:00,-0.001327237623216515
2007-08-12 21:00:00+00:00,-0.0025358635631294035
2007-08-13 21:00:00+00:00,-0.0047039224782960964
2007-08-14 21:00:00+00:00,-0.006997485189856434
2007-08-15 21:00:00+00:00,-0.009201302297889402
2007-08-16 21:00:00+00:00,-0.01094672821104492
2007-08-17 21:00:00+00:00,-0.012193466710400003
2007-08-18 21:00:00+00:00,-0.013015344831428521
2007-08-19 21:00:00+00:00,-0.012997211224468952
2007-08-20 21:00:00+00:00,-0.01329916111959184
2007-08-21 21:00:00+00:00,-0.012520242534636017
2007-08-22 21:00:00+00:00,-0.010728665380785651
