PRICE,2023-05-19T03:03:54.275256562Z,"[{'price': '1.07698', 'liquidity': 10000000}]","[{'price': '1.07711', 'liquidity': 10000000}]",1.07698,1.07711,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:55.265347013Z,"[{'price': '1.07697', 'liquidity': 10000000}]","[{'price': '1.07710', 'liquidity': 10000000}]",1.07697,1.07710,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:58.050890547Z,"[{'price': '1.07694', 'liquidity': 10000000}]","[{'price': '1.07707', 'liquidity': 10000000}]",1.07694,1.07707,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:58.176167310Z,"[{'price': '1.07696', 'liquidity': 10000000}]","[{'price': '1.07709', 'liquidity': 10000000}]",1.07696,1.07709,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:04.665787516Z,"[{'price': '1.07691', 'liquidity': 10000000}]","[{'price': '1.07705', 'liquidity': 10000000}]",1.07691,1.07705,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:04.909031864Z,"[{'price': '1.07687', 'liquidity': 10000000}]","[{'price': '1.07701', 'liquidity': 10000000}]",1.07687,1.07701,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:05.125777107Z,"[{'price': '1.07688', 'liquidity': 10000000}]","[{'price': '1.07702', 'liquidity': 10000000}]",1.07688,1.07702,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:07.170828278Z,"[{'price': '1.07687', 'liquidity': 10000000}]","[{'price': '1.07701', 'liquidity': 10000000}]",1.07687,1.07701,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:09.167602664Z,"[{'price': '1.07687', 'liquidity': 10000000}]","[{'price': '1.07702', 'liquidity': 10000000}]",1.07687,1.07702,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:10.249463401Z,"[{'price': '1.07691', 'liquidity': 10000000}]","[{'price': '1.07706', 'liquidity': 10000000}]",1.07691,1.07706,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:11.373612773Z,"[{'price': '1.07694', 'liquidity': 10000000}]","[{'price': '1.07707', 'liquidity': 10000000}]",1.07694,1.07707,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:11.648445595Z,"[{'price': '1.07693', 'liquidity': 10000000}]","[{'price': '1.07708', 'liquidity': 10000000}]",1.07693,1.07708,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:20.289359378Z,"[{'price': '1.07691', 'liquidity': 10000000}]","[{'price': '1.07706', 'liquidity': 10000000}]",1.07691,1.07706,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:21.730669368Z,"[{'price': '1.07691', 'liquidity': 10000000}]","[{'price': '1.07707', 'liquidity': 10000000}]",1.07691,1.07707,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:24.081427293Z,"[{'price': '1.07688', 'liquidity': 10000000}]","[{'price': '1.07704', 'liquidity': 10000000}]",1.07688,1.07704,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:32.369783239Z,"[{'price': '1.07687', 'liquidity': 10000000}]","[{'price': '1.07702', 'liquidity': 10000000}]",1.07687,1.07702,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:32.438558976Z,"[{'price': '1.07685', 'liquidity': 10000000}]","[{'price': '1.07700', 'liquidity': 10000000}]",1.07685,1.07700,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:33.747182598Z,"[{'price': '1.07687', 'liquidity': 10000000}]","[{'price': '1.07701', 'liquidity': 10000000}]",1.07687,1.07701,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:34.084733850Z,"[{'price': '1.07686', 'liquidity': 10000000}]","[{'price': '1.07702', 'liquidity': 10000000}]",1.07686,1.07702,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:40.693914643Z,"[{'price': '1.07687', 'liquidity': 10000000}]","[{'price': '1.07701', 'liquidity': 10000000}]",1.07687,1.07701,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:40.908929643Z,"[{'price': '1.07685', 'liquidity': 10000000}]","[{'price': '1.07700', 'liquidity': 10000000}]",1.07685,1.07700,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:41.687788676Z,"[{'price': '1.07685', 'liquidity': 10000000}]","[{'price': '1.07699', 'liquidity': 10000000}]",1.07685,1.07699,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:41.940930813Z,"[{'price': '1.07686', 'liquidity': 10000000}]","[{'price': '1.07700', 'liquidity': 10000000}]",1.07686,1.07700,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:46.947176512Z,"[{'price': '1.07685', 'liquidity': 10000000}]","[{'price': '1.07700', 'liquidity': 10000000}]",1.07685,1.07700,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:47.317106650Z,"[{'price': '1.07685', 'liquidity': 10000000}]","[{'price': '1.07698', 'liquidity': 10000000}]",1.07685,1.07698,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:48.386180354Z,"[{'price': '1.07686', 'liquidity': 10000000}]","[{'price': '1.07700', 'liquidity': 10000000}]",1.07686,1.07700,tradeable,True,EUR_USD
PRICE,2023-05-19T03:04:48.583229283Z,"[{'price': '1.07685', 'liquidity': 10000000}]","[{'price': '1.07699', 'liquidity': 10000000}]",1.07685,1.07699,tradeable,True,EUR_USD
PRICE,2023-05-19T03:05:04.870455828Z,"[{'price': '1.07687', 'liquidity': 10000000}]","[{'price': '1.07700', 'liquidity': 10000000}]",1.07687,1.07700,tradeable,True,EUR_USD
PRICE,2023-05-19T03:05:07.810075983Z,"[{'price': '1.07686', 'liquidity': 10000000}]","[{'price': '1.07699', 'liquidity': 10000000}]",1.07686,1.07699,tradeable,True,EUR_USD
PRICE,2023-05-19T03:05:08.289652326Z,"[{'price': '1.07687', 'liquidity': 10000000}]","[{'price': '1.07700', 'liquidity': 10000000}]",1.07687,1.07700,tradeable,True,EUR_USD
PRICE,2023-05-19T03:05:10.312456815Z,"[{'price': '1.07690', 'liquidity': 10000000}]","[{'price': '1.07703', 'liquidity': 10000000}]",1.07690,1.07703,tradeable,True,EUR_USD
PRICE,2023-05-19T03:05:10.366653377Z,"[{'price': '1.07689', 'liquidity': 10000000}]","[{'price': '1.07702', 'liquidity': 10000000}]",1.07689,1.07702,tradeable,True,EUR_USD
